Index_aleatoire;sexe;type_vehicule;age_vehicule;usage_vehicule;type_conduite;est_rouge;points_perdus;formule;Age;Nombre_enfants;Enfant_conduite_accompagne;Revenus;Tarif_devis
482734;F;Minivan;1;Private;Highly Urban/ Urban;yes;0;dev_integral;62;Oui;Non;[0 – 70k€] ;[300€ – 600€] 
46266;M;Sports Car;8;Commercial;Highly Urban/ Urban;no;7;dev_integral;64;Oui;Non;[0 – 70k€] ;[0 – 300€] 
730660;F;Van;1;Private;Highly Urban/ Urban;no;4;dev_express;28;Non;Non;[0 – 70k€] ;[0 – 300€] 
398519;F;Pickup;1;Private;Highly Urban/ Urban;no;1;dev_integral;13;Non;Non;[0 – 70k€] ;[300€ – 600€] 
361733;M;z_SUV;10;Commercial;Highly Urban/ Urban;no;0;dev_premium;6;Oui;Non;[0 – 70k€] ;[300€ – 600€] 
773383;F;z_SUV;16;Private;Highly Urban/ Urban;no;0;dev_integral;67;Non;Non;[0 – 70k€] ;[300€ – 600€] 
684725;M;Panel Truck;11;Commercial;Highly Urban/ Urban;yes;6;dev_express;56;Non;Non;[0 – 70k€] ;[0 – 300€] 
531392;M;z_SUV;18;Private;Highly Urban/ Urban;no;2;dev_express;75;Oui;Non;[140k€ – 210k€] ;[0 – 300€] 
230848;M;z_SUV;5;Commercial;z_Highly Rural/ Rural;no;2;dev_integral;66;Oui;Non;[0 – 70k€] ;[300€ – 600€] 
56555;M;Panel Truck;1;Commercial;Highly Urban/ Urban;yes;0;dev_integral;52;Non;Non;[0 – 70k€] ;[300€ – 600€] 
713493;F;Panel Truck;15;Commercial;Highly Urban/ Urban;yes;0;dev_express;47;Non;Non;[70k€ – 140k€] ;[0 – 300€] 
446999;F;Minivan;3;Private;Highly Urban/ Urban;no;1;dev_integral;82;Oui;Non;[0 – 70k€] ;[300€ – 600€] 
70769;M;Pickup;7;Private;Highly Urban/ Urban;yes;0;dev_integral;62;Oui;Non;[0 – 70k€] ;[300€ – 600€] 
748512;M;z_SUV;5;Private;z_Highly Rural/ Rural;no;4;dev_express;75;Oui;Non;[70k€ – 140k€] ;[0 – 300€] 
587540;F;Minivan;22;Private;Highly Urban/ Urban;yes;0;dev_integral;61;Non;Non;[0 – 70k€] ;[300€ – 600€] 
580739;M;Pickup;21;Commercial;Highly Urban/ Urban;no;1;dev_premium;31;Non;Non;[70k€ – 140k€] ;[300€ – 600€] 
112504;M;Van;14;Commercial;Highly Urban/ Urban;yes;0;dev_premium;14;Oui;Oui;[70k€ – 140k€] ;[300€ – 600€] 
323009;F;Pickup;1;Private;Highly Urban/ Urban;no;5;dev_integral;60;Oui;Oui;[0 – 70k€] ;[0 – 300€] 
827847;M;Minivan;10;Commercial;Highly Urban/ Urban;yes;6;dev_integral;78;Oui;Non;[0 – 70k€] ;[300€ – 600€] 
192519;F;Van;11;Private;Highly Urban/ Urban;no;4;dev_express;68;Non;Non;[70k€ – 140k€] ;[0 – 300€] 
174424;F;z_SUV;1;Private;Highly Urban/ Urban;no;3;dev_express;75;Oui;Non;[0 – 70k€] ;[0 – 300€] 
656385;F;z_SUV;7;Commercial;Highly Urban/ Urban;no;1;dev_express;24;Oui;Non;[0 – 70k€] ;[0 – 300€] 
434057;M;Minivan;15;Private;Highly Urban/ Urban;no;8;dev_integral;70;Oui;Non;[140k€ – 210k€] ;[300€ – 600€] 
886381;M;z_SUV;1;Commercial;Highly Urban/ Urban;no;9;dev_integral;78;Oui;Non;[0 – 70k€] ;[300€ – 600€] 
511023;M;z_SUV;17;Private;Highly Urban/ Urban;no;0;dev_express;68;Non;Non;[70k€ – 140k€] ;[0 – 300€] 
892815;F;Van;8;Commercial;Highly Urban/ Urban;no;4;dev_premium;62;Non;Non;[140k€ – 210k€] ;[300€ – 600€] 
213091;F;Minivan;15;Private;Highly Urban/ Urban;no;3;dev_express;3;Non;Non;[0 – 70k€] ;[0 – 300€] 
960245;F;Minivan;1;Private;Highly Urban/ Urban;no;0;dev_integral;59;Non;Non;[70k€ – 140k€] ;[300€ – 600€] 
714020;M;Van;10;Commercial;Highly Urban/ Urban;yes;0;dev_express;62;Non;Non;[0 – 70k€] ;[0 – 300€] 
104104;F;Minivan;1;Private;Highly Urban/ Urban;yes;1;dev_integral;24;Non;Non;[0 – 70k€] ;[0 – 300€] 
141146;M;z_SUV;7;Private;Highly Urban/ Urban;no;2;dev_integral;80;Oui;Oui;[0 – 70k€] ;[0 – 300€] 
808521;F;Pickup;0;Commercial;z_Highly Rural/ Rural;no;3;dev_express;42;Non;Non;[0 – 70k€] ;[0 – 300€] 
875496;F;z_SUV;1;Private;z_Highly Rural/ Rural;no;0;dev_integral;16;Non;Non;[0 – 70k€] ;[300€ – 600€] 
747358;M;z_SUV;7;Private;Highly Urban/ Urban;no;3;dev_express;43;Non;Non;[0 – 70k€] ;[0 – 300€] 
820971;M;z_SUV;1;Private;Highly Urban/ Urban;no;4;dev_premium;18;Non;Non;[0 – 70k€] ;[300€ – 600€] 
726830;F;Van;17;Commercial;Highly Urban/ Urban;yes;4;dev_express;64;Non;Non;[70k€ – 140k€] ;[0 – 300€] 
400970;M;z_SUV;18;Private;Highly Urban/ Urban;no;7;dev_integral;69;Non;Non;[70k€ – 140k€] ;[0 – 300€] 
538658;M;Pickup;9;Private;Highly Urban/ Urban;no;0;dev_premium;18;Non;Non;[140k€ – 210k€] ;[300€ – 600€] 
31212;F;Van;1;Commercial;Highly Urban/ Urban;yes;4;dev_premium;64;Non;Non;[0 – 70k€] ;[300€ – 600€] 
668375;F;z_SUV;1;Private;Highly Urban/ Urban;no;0;dev_vip;47;Oui;Oui;[0 – 70k€] ;[> 900€] 
377356;F;Panel Truck;10;Commercial;Highly Urban/ Urban;yes;0;dev_express;13;Non;Non;[70k€ – 140k€] ;[0 – 300€] 
68737;M;Minivan;4;Private;z_Highly Rural/ Rural;no;4;dev_integral;24;Non;Non;[0 – 70k€] ;[300€ – 600€] 
982007;F;Panel Truck;6;Commercial;Highly Urban/ Urban;yes;4;dev_integral;89;Oui;Non;[0 – 70k€] ;[0 – 300€] 
310168;F;Pickup;7;Commercial;z_Highly Rural/ Rural;no;0;dev_integral;27;Oui;Oui;[70k€ – 140k€] ;[0 – 300€] 
633530;F;Panel Truck;12;Commercial;Highly Urban/ Urban;yes;1;dev_integral;44;Non;Non;[140k€ – 210k€] ;[300€ – 600€] 
675631;M;Van;6;Private;Highly Urban/ Urban;no;0;dev_express;56;Non;Non;[0 – 70k€] ;[0 – 300€] 
86114;F;z_SUV;13;Private;Highly Urban/ Urban;no;0;dev_premium;83;Oui;Non;[70k€ – 140k€] ;[300€ – 600€] 
838075;M;Pickup;10;Commercial;Highly Urban/ Urban;no;2;dev_premium;61;Non;Non;[0 – 70k€] ;[300€ – 600€] 
644864;F;z_SUV;13;Private;Highly Urban/ Urban;no;6;dev_premium;34;Non;Non;[0 – 70k€] ;[300€ – 600€] 
322940;F;Minivan;17;Private;Highly Urban/ Urban;no;0;dev_integral;40;Non;Non;[> 210k€] ;[300€ – 600€] 
202177;F;Pickup;9;Commercial;Highly Urban/ Urban;no;0;dev_premium;70;Non;Non;[140k€ – 210k€] ;[300€ – 600€] 
778535;F;z_SUV;9;Commercial;Highly Urban/ Urban;no;4;dev_vip;16;Non;Non;[0 – 70k€] ;[600€ – 900€] 
990249;M;Sports Car;12;Private;Highly Urban/ Urban;no;3;dev_express;92;Non;Non;[0 – 70k€] ;[0 – 300€] 
447791;F;Sports Car;6;Private;Highly Urban/ Urban;no;0;dev_integral;78;Oui;Non;[0 – 70k€] ;[0 – 300€] 
838463;F;z_SUV;0;Private;Highly Urban/ Urban;no;4;dev_premium;89;Non;Non;[0 – 70k€] ;[300€ – 600€] 
710732;M;Panel Truck;8;Commercial;Highly Urban/ Urban;yes;2;dev_integral;90;Oui;Non;[0 – 70k€] ;[300€ – 600€] 
950581;M;z_SUV;6;Private;z_Highly Rural/ Rural;no;4;dev_premium;42;Oui;Oui;[70k€ – 140k€] ;[300€ – 600€] 
221942;F;Panel Truck;12;Commercial;Highly Urban/ Urban;no;5;dev_express;43;Non;Non;[140k€ – 210k€] ;[0 – 300€] 
899923;M;Van;13;Commercial;Highly Urban/ Urban;no;4;dev_integral;60;Non;Non;[70k€ – 140k€] ;[300€ – 600€] 
82744;F;z_SUV;1;Private;Highly Urban/ Urban;no;0;dev_integral;64;Non;Non;[0 – 70k€] ;[300€ – 600€] 
346257;F;Minivan;15;Private;z_Highly Rural/ Rural;no;5;dev_integral;64;Non;Non;[0 – 70k€] ;[300€ – 600€] 
19500;M;z_SUV;5;Private;Highly Urban/ Urban;no;0;dev_express;12;Oui;Oui;[0 – 70k€] ;[0 – 300€] 
763176;M;Pickup;1;Private;Highly Urban/ Urban;no;2;dev_express;45;Non;Non;[0 – 70k€] ;[0 – 300€] 
488860;F;Minivan;16;Private;Highly Urban/ Urban;yes;1;dev_premium;9;Non;Non;[140k€ – 210k€] ;[300€ – 600€] 
56527;M;Pickup;9;Private;Highly Urban/ Urban;yes;3;dev_integral;82;Oui;Non;[70k€ – 140k€] ;[300€ – 600€] 
771522;M;z_SUV;8;Private;Highly Urban/ Urban;no;0;dev_express;53;Non;Non;[0 – 70k€] ;[0 – 300€] 
462094;F;z_SUV;0;Private;Highly Urban/ Urban;no;3;dev_premium;57;Non;Non;[70k€ – 140k€] ;[300€ – 600€] 
742140;M;Van;7;Commercial;Highly Urban/ Urban;no;0;dev_integral;50;Non;Non;[0 – 70k€] ;[300€ – 600€] 
977915;M;Pickup;7;Commercial;Highly Urban/ Urban;no;4;dev_integral;84;Non;Non;[0 – 70k€] ;[300€ – 600€] 
851179;F;Minivan;10;Private;Highly Urban/ Urban;no;0;dev_integral;92;Oui;Non;[0 – 70k€] ;[300€ – 600€] 
85199;M;z_SUV;7;Commercial;Highly Urban/ Urban;no;0;dev_integral;65;Non;Non;[0 – 70k€] ;[0 – 300€] 
683004;M;z_SUV;13;Commercial;Highly Urban/ Urban;yes;0;dev_integral;68;Non;Non;[70k€ – 140k€] ;[300€ – 600€] 
327916;F;z_SUV;12;Commercial;Highly Urban/ Urban;no;0;dev_express;12;Non;Non;[0 – 70k€] ;[0 – 300€] 
162066;M;Pickup;9;Commercial;Highly Urban/ Urban;yes;6;dev_premium;90;Non;Non;[0 – 70k€] ;[300€ – 600€] 
386337;F;Minivan;7;Private;Highly Urban/ Urban;no;1;dev_integral;55;Non;Non;[70k€ – 140k€] ;[300€ – 600€] 
152726;M;Minivan;22;Private;Highly Urban/ Urban;no;7;dev_integral;62;Non;Non;[70k€ – 140k€] ;[300€ – 600€] 
463392;M;Van;1;Private;Highly Urban/ Urban;yes;3;dev_integral;55;Non;Non;[0 – 70k€] ;[300€ – 600€] 
527495;F;Sports Car;0;Private;Highly Urban/ Urban;no;0;dev_integral;83;Oui;Non;[0 – 70k€] ;[300€ – 600€] 
292225;M;Pickup;1;Commercial;Highly Urban/ Urban;yes;0;dev_express;89;Non;Non;[0 – 70k€] ;[0 – 300€] 
927834;M;Sports Car;1;Private;z_Highly Rural/ Rural;no;2;dev_express;55;Oui;Oui;[0 – 70k€] ;[0 – 300€] 
788559;M;Pickup;9;Private;Highly Urban/ Urban;yes;0;dev_integral;49;Non;Non;[70k€ – 140k€] ;[300€ – 600€] 
346685;M;Minivan;10;Commercial;Highly Urban/ Urban;no;0;dev_express;56;Non;Non;[0 – 70k€] ;[0 – 300€] 
588789;F;Minivan;9;Private;Highly Urban/ Urban;yes;2;dev_express;54;Non;Non;[70k€ – 140k€] ;[0 – 300€] 
816978;F;Minivan;11;Private;z_Highly Rural/ Rural;no;0;dev_express;43;Non;Non;[140k€ – 210k€] ;[0 – 300€] 
273434;F;z_SUV;1;Commercial;Highly Urban/ Urban;no;1;dev_express;68;Non;Non;[0 – 70k€] ;[0 – 300€] 
294513;F;Pickup;15;Commercial;Highly Urban/ Urban;no;0;dev_express;78;Non;Non;[0 – 70k€] ;[0 – 300€] 
462101;M;Pickup;7;Commercial;Highly Urban/ Urban;no;4;dev_premium;64;Non;Non;[0 – 70k€] ;[300€ – 600€] 
883393;F;Minivan;1;Private;z_Highly Rural/ Rural;yes;0;dev_integral;75;Non;Non;[0 – 70k€] ;[0 – 300€] 
656939;M;Pickup;8;Private;z_Highly Rural/ Rural;no;0;dev_express;68;Oui;Non;[0 – 70k€] ;[0 – 300€] 
970203;M;Pickup;9;Private;Highly Urban/ Urban;no;1;dev_express;80;Non;Non;[70k€ – 140k€] ;[0 – 300€] 
262076;F;z_SUV;7;Private;z_Highly Rural/ Rural;no;2;dev_express;38;Non;Non;[0 – 70k€] ;[0 – 300€] 
792458;M;Minivan;14;Private;Highly Urban/ Urban;no;2;dev_express;57;Non;Non;[0 – 70k€] ;[0 – 300€] 
286503;M;z_SUV;1;Commercial;Highly Urban/ Urban;yes;0;dev_express;27;Non;Non;[0 – 70k€] ;[0 – 300€] 
46757;F;Panel Truck;15;Commercial;Highly Urban/ Urban;no;1;dev_express;83;Non;Non;[0 – 70k€] ;[0 – 300€] 
154747;F;Minivan;20;Private;Highly Urban/ Urban;no;1;dev_express;65;Non;Non;[70k€ – 140k€] ;[0 – 300€] 
158428;F;Panel Truck;13;Commercial;Highly Urban/ Urban;no;0;dev_premium;3;Oui;Non;[70k€ – 140k€] ;[300€ – 600€] 
34538;M;Sports Car;9;Private;z_Highly Rural/ Rural;no;4;dev_integral;82;Oui;Non;[0 – 70k€] ;[300€ – 600€] 
329634;F;Minivan;19;Private;Highly Urban/ Urban;yes;0;dev_integral;61;Non;Non;[70k€ – 140k€] ;[300€ – 600€] 
433022;M;Sports Car;13;Private;Highly Urban/ Urban;no;0;dev_premium;74;Oui;Non;[0 – 70k€] ;[300€ – 600€] 
885868;M;Sports Car;1;Commercial;Highly Urban/ Urban;no;4;dev_integral;43;Non;Non;[0 – 70k€] ;[0 – 300€] 
973153;F;Sports Car;0;Private;Highly Urban/ Urban;yes;10;dev_express;53;Oui;Non;[0 – 70k€] ;[0 – 300€] 
123482;F;z_SUV;1;Private;z_Highly Rural/ Rural;no;0;dev_express;33;Non;Non;[70k€ – 140k€] ;[0 – 300€] 
340102;F;Minivan;10;Commercial;Highly Urban/ Urban;yes;0;dev_integral;13;Oui;Oui;[0 – 70k€] ;[0 – 300€] 
953647;M;z_SUV;1;Private;Highly Urban/ Urban;no;4;dev_express;35;Non;Non;[70k€ – 140k€] ;[0 – 300€] 
931183;F;Minivan;1;Private;z_Highly Rural/ Rural;no;0;dev_vip;53;Non;Non;[0 – 70k€] ;[600€ – 900€] 
764833;M;Minivan;11;Private;Highly Urban/ Urban;yes;2;dev_express;42;Non;Non;[70k€ – 140k€] ;[0 – 300€] 
663404;F;Pickup;6;Private;Highly Urban/ Urban;no;0;dev_integral;55;Oui;Non;[0 – 70k€] ;[300€ – 600€] 
812396;M;z_SUV;8;Commercial;z_Highly Rural/ Rural;no;0;dev_express;26;Oui;Oui;[0 – 70k€] ;[0 – 300€] 
173557;F;Van;0;Commercial;Highly Urban/ Urban;yes;2;dev_integral;27;Non;Non;[70k€ – 140k€] ;[300€ – 600€] 
782788;F;Pickup;11;Private;Highly Urban/ Urban;yes;0;dev_express;31;Oui;Oui;[0 – 70k€] ;[0 – 300€] 
125138;M;Pickup;1;Commercial;Highly Urban/ Urban;no;2;dev_express;74;Oui;Non;[0 – 70k€] ;[0 – 300€] 
607572;F;Pickup;1;Commercial;Highly Urban/ Urban;yes;0;dev_premium;16;Oui;Non;[0 – 70k€] ;[300€ – 600€] 
675279;F;z_SUV;8;Commercial;z_Highly Rural/ Rural;no;0;dev_integral;54;Non;Non;[0 – 70k€] ;[300€ – 600€] 
99058;F;Sports Car;17;Private;Highly Urban/ Urban;no;1;dev_express;26;Non;Non;[70k€ – 140k€] ;[0 – 300€] 
288976;M;z_SUV;8;Commercial;Highly Urban/ Urban;no;3;dev_express;70;Oui;Non;[0 – 70k€] ;[0 – 300€] 
738952;F;Pickup;1;Commercial;z_Highly Rural/ Rural;yes;2;dev_integral;83;Non;Non;[0 – 70k€] ;[0 – 300€] 
561328;F;Sports Car;6;Commercial;Highly Urban/ Urban;no;1;dev_integral;46;Non;Non;[70k€ – 140k€] ;[300€ – 600€] 
818774;M;Minivan;9;Private;Highly Urban/ Urban;no;0;dev_integral;54;Oui;Non;[0 – 70k€] ;[300€ – 600€] 
861768;F;Sports Car;14;Private;Highly Urban/ Urban;no;4;dev_integral;78;Oui;Oui;[0 – 70k€] ;[300€ – 600€] 
707053;M;z_SUV;11;Commercial;Highly Urban/ Urban;no;0;dev_express;70;Non;Non;[0 – 70k€] ;[0 – 300€] 
468449;M;z_SUV;6;Private;Highly Urban/ Urban;no;0;dev_integral;84;Oui;Oui;[70k€ – 140k€] ;[0 – 300€] 
72749;F;Minivan;0;Private;Highly Urban/ Urban;yes;0;dev_express;62;Oui;Oui;[0 – 70k€] ;[0 – 300€] 
990817;F;Panel Truck;7;Commercial;Highly Urban/ Urban;yes;0;dev_premium;74;Oui;Non;[140k€ – 210k€] ;[300€ – 600€] 
770810;F;Minivan;6;Private;Highly Urban/ Urban;yes;0;dev_express;24;Oui;Oui;[0 – 70k€] ;[0 – 300€] 
707407;M;z_SUV;1;Private;Highly Urban/ Urban;no;1;dev_premium;6;Oui;Non;[0 – 70k€] ;[300€ – 600€] 
843101;F;z_SUV;7;Commercial;z_Highly Rural/ Rural;no;0;dev_express;53;Non;Non;[0 – 70k€] ;[0 – 300€] 
427142;F;Sports Car;4;Private;Highly Urban/ Urban;no;6;dev_integral;57;Oui;Non;[0 – 70k€] ;[300€ – 600€] 
436421;M;z_SUV;10;Commercial;Highly Urban/ Urban;no;4;dev_integral;14;Oui;Non;[0 – 70k€] ;[300€ – 600€] 
477243;M;Minivan;7;Commercial;Highly Urban/ Urban;yes;11;dev_express;78;Non;Non;[70k€ – 140k€] ;[0 – 300€] 
542140;M;Van;12;Commercial;Highly Urban/ Urban;no;1;dev_premium;48;Non;Non;[0 – 70k€] ;[300€ – 600€] 
74375;M;Panel Truck;1;Commercial;z_Highly Rural/ Rural;no;0;dev_express;52;Non;Non;[0 – 70k€] ;[0 – 300€] 
69838;M;Pickup;10;Commercial;z_Highly Rural/ Rural;yes;2;dev_integral;10;Non;Non;[0 – 70k€] ;[0 – 300€] 
489485;F;Panel Truck;6;Commercial;Highly Urban/ Urban;yes;0;dev_integral;50;Non;Non;[70k€ – 140k€] ;[0 – 300€] 
240212;F;Minivan;0;Private;Highly Urban/ Urban;no;0;dev_integral;74;Non;Non;[140k€ – 210k€] ;[300€ – 600€] 
819890;M;Minivan;1;Commercial;Highly Urban/ Urban;no;4;dev_express;57;Oui;Oui;[70k€ – 140k€] ;[0 – 300€] 
62984;M;Minivan;10;Commercial;Highly Urban/ Urban;no;4;dev_premium;80;Non;Non;[0 – 70k€] ;[300€ – 600€] 
492090;F;Minivan;0;Private;Highly Urban/ Urban;no;0;dev_integral;75;Non;Non;[0 – 70k€] ;[0 – 300€] 
609346;M;Minivan;0;Private;Highly Urban/ Urban;yes;0;dev_integral;27;Oui;Non;[0 – 70k€] ;[0 – 300€] 
596824;M;Van;12;Private;Highly Urban/ Urban;yes;1;dev_premium;67;Non;Non;[0 – 70k€] ;[300€ – 600€] 
470418;M;z_SUV;1;Commercial;Highly Urban/ Urban;no;1;dev_integral;47;Non;Non;[70k€ – 140k€] ;[300€ – 600€] 
611851;F;Panel Truck;1;Commercial;Highly Urban/ Urban;yes;3;dev_premium;16;Oui;Oui;[70k€ – 140k€] ;[300€ – 600€] 
242136;M;z_SUV;8;Private;Highly Urban/ Urban;no;0;dev_express;57;Oui;Non;[0 – 70k€] ;[0 – 300€] 
443805;F;Pickup;0;Commercial;Highly Urban/ Urban;no;0;dev_express;65;Non;Non;[140k€ – 210k€] ;[0 – 300€] 
488382;F;Sports Car;8;Private;Highly Urban/ Urban;no;4;dev_express;90;Non;Non;[0 – 70k€] ;[0 – 300€] 
250376;F;z_SUV;16;Private;Highly Urban/ Urban;no;6;dev_integral;6;Non;Non;[70k€ – 140k€] ;[300€ – 600€] 
921861;F;Minivan;8;Private;Highly Urban/ Urban;yes;1;dev_express;17;Oui;Non;[0 – 70k€] ;[0 – 300€] 
178584;M;Minivan;10;Private;Highly Urban/ Urban;no;0;dev_premium;34;Non;Non;[0 – 70k€] ;[300€ – 600€] 
730314;F;Panel Truck;13;Commercial;Highly Urban/ Urban;no;3;dev_integral;68;Non;Non;[140k€ – 210k€] ;[300€ – 600€] 
220905;M;Minivan;19;Private;Highly Urban/ Urban;yes;0;dev_integral;52;Non;Non;[70k€ – 140k€] ;[0 – 300€] 
648715;M;z_SUV;11;Private;Highly Urban/ Urban;no;1;dev_premium;72;Oui;Oui;[70k€ – 140k€] ;[300€ – 600€] 
814290;F;z_SUV;19;Private;Highly Urban/ Urban;no;2;dev_express;85;Oui;Oui;[0 – 70k€] ;[0 – 300€] 
505660;M;Sports Car;5;Private;z_Highly Rural/ Rural;no;2;dev_integral;36;Non;Non;[0 – 70k€] ;[300€ – 600€] 
510474;M;Minivan;19;Private;Highly Urban/ Urban;no;2;dev_integral;78;Non;Non;[> 210k€] ;[300€ – 600€] 
839409;M;z_SUV;8;Private;Highly Urban/ Urban;no;2;dev_express;4;Oui;Non;[0 – 70k€] ;[0 – 300€] 
211584;M;z_SUV;11;Private;z_Highly Rural/ Rural;no;4;dev_vip;40;Oui;Oui;[0 – 70k€] ;[300€ – 600€] 
727562;F;z_SUV;12;Private;Highly Urban/ Urban;no;0;dev_integral;61;Non;Non;[0 – 70k€] ;[300€ – 600€] 
29875;M;Pickup;7;Commercial;Highly Urban/ Urban;yes;0;dev_premium;70;Oui;Oui;[0 – 70k€] ;[300€ – 600€] 
272065;F;Panel Truck;15;Commercial;Highly Urban/ Urban;yes;0;dev_express;53;Non;Non;[70k€ – 140k€] ;[0 – 300€] 
750427;M;Sports Car;1;Private;z_Highly Rural/ Rural;no;0;dev_premium;18;Oui;Non;[0 – 70k€] ;[300€ – 600€] 
213392;M;Minivan;8;Commercial;Highly Urban/ Urban;yes;2;dev_premium;63;Non;Non;[0 – 70k€] ;[300€ – 600€] 
448014;F;Pickup;1;Commercial;Highly Urban/ Urban;yes;6;dev_premium;66;Non;Non;[0 – 70k€] ;[300€ – 600€] 
657665;M;z_SUV;15;Private;Highly Urban/ Urban;no;1;dev_premium;73;Non;Non;[70k€ – 140k€] ;[300€ – 600€] 
347588;F;Minivan;20;Private;Highly Urban/ Urban;no;0;dev_integral;57;Oui;Oui;[140k€ – 210k€] ;[300€ – 600€] 
950949;F;Minivan;0;Private;Highly Urban/ Urban;no;5;dev_express;69;Non;Non;[0 – 70k€] ;[0 – 300€] 
763441;F;Panel Truck;12;Commercial;Highly Urban/ Urban;no;1;dev_express;16;Non;Non;[140k€ – 210k€] ;[0 – 300€] 
354715;M;z_SUV;16;Private;Highly Urban/ Urban;no;0;dev_express;72;Non;Non;[140k€ – 210k€] ;[0 – 300€] 
646270;M;Sports Car;0;Private;Highly Urban/ Urban;yes;0;dev_integral;18;Non;Non;[140k€ – 210k€] ;[300€ – 600€] 
512360;M;Sports Car;1;Private;Highly Urban/ Urban;no;0;dev_integral;48;Oui;Non;[0 – 70k€] ;[0 – 300€] 
4738;F;Minivan;22;Private;Highly Urban/ Urban;no;1;dev_express;50;Non;Non;[70k€ – 140k€] ;[0 – 300€] 
192476;M;Minivan;1;Private;z_Highly Rural/ Rural;yes;0;dev_premium;60;Non;Non;[0 – 70k€] ;[300€ – 600€] 
835170;F;z_SUV;15;Private;Highly Urban/ Urban;no;4;dev_premium;48;Non;Non;[0 – 70k€] ;[300€ – 600€] 
819825;M;z_SUV;13;Private;z_Highly Rural/ Rural;no;0;dev_express;51;Non;Non;[0 – 70k€] ;[0 – 300€] 
497529;F;z_SUV;1;Private;Highly Urban/ Urban;no;0;dev_express;53;Non;Non;[0 – 70k€] ;[0 – 300€] 
966490;F;Van;18;Commercial;Highly Urban/ Urban;no;0;dev_integral;76;Non;Non;[70k€ – 140k€] ;[300€ – 600€] 
808825;M;Pickup;1;Private;Highly Urban/ Urban;yes;3;dev_express;16;Oui;Non;[0 – 70k€] ;[0 – 300€] 
593642;F;Minivan;17;Private;Highly Urban/ Urban;no;2;dev_express;81;Non;Non;[70k€ – 140k€] ;[0 – 300€] 
860455;F;Minivan;1;Private;z_Highly Rural/ Rural;no;1;dev_integral;56;Non;Non;[0 – 70k€] ;[300€ – 600€] 
910597;F;Pickup;1;Private;Highly Urban/ Urban;yes;2;dev_integral;59;Oui;Oui;[0 – 70k€] ;[300€ – 600€] 
866703;F;Minivan;7;Private;Highly Urban/ Urban;no;0;dev_integral;39;Non;Non;[0 – 70k€] ;[300€ – 600€] 
184437;F;Minivan;13;Private;Highly Urban/ Urban;no;5;dev_integral;67;Non;Non;[0 – 70k€] ;[300€ – 600€] 
3857;M;Minivan;16;Private;Highly Urban/ Urban;yes;0;dev_express;92;Non;Non;[> 210k€] ;[0 – 300€] 
539539;F;Sports Car;10;Private;Highly Urban/ Urban;no;0;dev_express;71;Non;Non;[0 – 70k€] ;[0 – 300€] 
801863;F;Pickup;21;Private;Highly Urban/ Urban;no;3;dev_integral;15;Oui;Non;[0 – 70k€] ;[300€ – 600€] 
435649;M;Panel Truck;23;Commercial;Highly Urban/ Urban;no;1;dev_express;63;Oui;Non;[70k€ – 140k€] ;[0 – 300€] 
792986;F;Panel Truck;8;Commercial;Highly Urban/ Urban;no;2;dev_premium;59;Non;Non;[0 – 70k€] ;[300€ – 600€] 
830609;M;Pickup;1;Commercial;Highly Urban/ Urban;no;0;dev_integral;4;Non;Non;[70k€ – 140k€] ;[300€ – 600€] 
51479;M;Panel Truck;1;Commercial;Highly Urban/ Urban;yes;3;dev_express;41;Non;Non;[70k€ – 140k€] ;[0 – 300€] 
954967;M;Minivan;17;Private;Highly Urban/ Urban;no;6;dev_express;62;Non;Non;[70k€ – 140k€] ;[0 – 300€] 
275002;F;Pickup;1;Commercial;z_Highly Rural/ Rural;no;0;dev_premium;41;Oui;Non;[0 – 70k€] ;[300€ – 600€] 
253712;M;Sports Car;9;Commercial;Highly Urban/ Urban;no;5;dev_integral;15;Non;Non;[0 – 70k€] ;[300€ – 600€] 
658560;F;Pickup;11;Private;Highly Urban/ Urban;yes;3;dev_integral;10;Non;Non;[0 – 70k€] ;[0 – 300€] 
641233;F;Minivan;1;Private;Highly Urban/ Urban;no;0;dev_integral;60;Non;Non;[0 – 70k€] ;[0 – 300€] 
917981;F;Sports Car;1;Commercial;Highly Urban/ Urban;no;0;dev_integral;12;Non;Non;[0 – 70k€] ;[300€ – 600€] 
16389;M;Sports Car;1;Private;Highly Urban/ Urban;no;3;dev_express;81;Non;Non;[0 – 70k€] ;[0 – 300€] 
312021;F;Sports Car;15;Private;Highly Urban/ Urban;no;0;dev_integral;64;Non;Non;[70k€ – 140k€] ;[0 – 300€] 
618615;M;z_SUV;8;Private;z_Highly Rural/ Rural;no;1;dev_integral;29;Oui;Non;[0 – 70k€] ;[300€ – 600€] 
918719;M;Van;1;Commercial;Highly Urban/ Urban;yes;2;dev_integral;70;Non;Non;[0 – 70k€] ;[300€ – 600€] 
323588;M;Pickup;16;Commercial;Highly Urban/ Urban;no;0;dev_express;69;Non;Non;[70k€ – 140k€] ;[0 – 300€] 
62797;M;z_SUV;11;Private;Highly Urban/ Urban;no;0;dev_express;17;Non;Non;[0 – 70k€] ;[0 – 300€] 
451693;F;z_SUV;4;Private;z_Highly Rural/ Rural;no;2;dev_integral;88;Non;Non;[0 – 70k€] ;[300€ – 600€] 
127961;F;z_SUV;6;Private;Highly Urban/ Urban;yes;7;dev_express;60;Non;Non;[0 – 70k€] ;[0 – 300€] 
